YEAR,gender,age,age_group,education,employment_type,employment_status,occupation,industry,company_size,work_hours,shift_work,night_work,physical_risk1,physical_risk2,physical_risk3,physical_risk4,physical_risk5,physical_risk6,physical_risk7,physical_risk8,physical_risk9,ergonomic_risk1,ergonomic_risk2,ergonomic_risk3,ergonomic_risk4,ergonomic_risk5,ergonomic_risk6,psychosocial_risk1,psychosocial_risk2,psychosocial_risk3,health_condition,work_related_disease,injury_absence_days,illness_absence_days,presenteeism,sleep_quality1,sleep_quality2,sleep_quality3,well_being,working_years,safety_training,training_participation
2023,1,70,60,3.0,3.0,3.0,7,6,3.0,40.0,,,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,5.0,4.0,4.0,1.0,5.0,7.0,7.0,3.0,2.0,,,2.0,5.0,5.0,5.0,2.0,40.0,2.0,2.0
2023,1,63,60,2.0,3.0,2.0,9,14,,48.0,,,6.0,6.0,3.0,3.0,6.0,6.0,6.0,5.0,6.0,2.0,6.0,5.0,5.0,3.0,6.0,2.0,6.0,6.0,3.0,2.0,,,2.0,5.0,5.0,5.0,3.0,,2.0,2.0
2023,2,75,60,1.0,3.0,2.0,9,17,,9.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,7.0,6.0,7.0,7.0,4.0,2.0,,,2.0,5.0,5.0,5.0,2.0,,2.0,2.0
2023,2,82,60,1.0,3.0,2.0,9,17,,,,,7.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,,,2.0,4.0,4.0,4.0,3.0,,2.0,2.0
2023,1,66,60,4.0,1.0,,7,3,,6.0,,,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,3.0,2.0,,,2.0,5.0,5.0,5.0,3.0,20.0,3.0,
2023,1,29,20,3.0,3.0,1.0,7,3,,60.0,2.0,10.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,3.0,6.0,5.0,7.0,7.0,7.0,2.0,2.0,0.0,0.0,2.0,5.0,5.0,5.0,3.0,5.0,2.0,2.0
2023,2,26,20,3.0,3.0,1.0,7,3,,60.0,2.0,10.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,3.0,6.0,5.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,3.0,5.0,2.0,2.0
2023,1,28,20,3.0,3.0,1.0,7,3,,60.0,3.0,13.0,5.0,6.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,5.0,3.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,0.0,0.0,2.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0
2023,1,88,60,2.0,3.0,2.0,9,17,,,,,7.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,7.0,7.0,7.0,7.0,3.0,2.0,,,2.0,4.0,5.0,5.0,3.0,3.0,2.0,2.0
2023,1,90,60,2.0,3.0,2.0,9,17,,,,,7.0,7.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,7.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
2023,1,61,60,4.0,1.0,,8,8,1.0,30.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,5.0,6.0,6.0,3.0,2.0,,,2.0,5.0,5.0,5.0,2.0,20.0,2.0,
2023,1,63,60,4.0,3.0,1.0,8,6,,40.0,,,5.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,2.0,,,2.0,4.0,5.0,4.0,2.0,18.0,4.0,2.0
2023,1,45,40,6.0,3.0,1.0,9,17,,40.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,4.0,4.0,2.0
2023,1,21,20,5.0,1.0,,8,6,,48.0,,,3.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,5.0,5.0,4.0,5.0,2.0,2.0,,,2.0,5.0,5.0,5.0,1.0,1.0,4.0,
2023,1,66,60,3.0,3.0,1.0,7,6,,40.0,,,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,3.0,2.0,,,2.0,5.0,5.0,5.0,2.0,,4.0,2.0
2023,1,71,60,3.0,1.0,,8,8,,48.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,1.0,6.0,6.0,2.0,2.0,,,2.0,4.0,4.0,4.0,2.0,23.0,2.0,
2023,2,68,60,3.0,3.0,1.0,9,15,,15.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,,,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0
2023,1,65,60,3.0,1.0,,8,8,,40.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,22.0,4.0,
2023,2,72,60,2.0,3.0,1.0,9,17,,15.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
2023,1,40,40,5.0,3.0,1.0,8,3,,40.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,12.0,4.0,2.0
2023,2,61,60,2.0,3.0,1.0,9,17,,8.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,5.0,4.0,2.0
2023,1,46,40,6.0,3.0,1.0,7,6,,8.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,5.0,5.0,7.0,5.0,5.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,3.0,20.0,2.0,2.0
2023,2,81,60,2.0,3.0,2.0,9,17,,9.0,,,7.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,7.0,7.0,7.0,7.0,3.0,2.0,,,2.0,4.0,4.0,4.0,5.0,3.0,2.0,2.0
2023,1,53,50,5.0,2.0,,8,3,,9.0,,,3.0,3.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,3.0,5.0,7.0,5.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,5.0,2.0,
2023,1,42,40,4.0,3.0,1.0,8,3,,40.0,3.0,10.0,4.0,4.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,5.0,7.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,17.0,2.0,2.0
2023,1,82,60,2.0,3.0,2.0,9,17,,,,,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,,,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0
2023,1,55,50,3.0,3.0,1.0,9,12,,40.0,,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,3.0,6.0,6.0,3.0,2.0,,,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
2023,2,59,50,3.0,3.0,1.0,9,7,,25.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,2.0,6.0,7.0,2.0,6.0,6.0,3.0,2.0,,,2.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0
2023,2,67,60,2.0,3.0,2.0,9,17,,,,,3.0,6.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,,,2.0,4.0,5.0,5.0,3.0,1.0,2.0,2.0
2023,2,68,60,2.0,3.0,2.0,9,17,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,6.0,7.0,7.0,7.0,7.0,3.0,2.0,,,2.0,4.0,4.0,4.0,3.0,,2.0,2.0
2023,1,61,60,4.0,1.0,,8,8,,48.0,,,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,,,2.0,4.0,4.0,4.0,3.0,35.0,2.0,
2023,1,68,60,4.0,3.0,1.0,9,7,,48.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,6.0,2.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,20.0,4.0,2.0
2023,1,31,30,6.0,3.0,1.0,8,3,,40.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,5.0,2.0,2.0
2023,2,78,60,2.0,3.0,2.0,9,17,,,1.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,,,2.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0
2023,1,31,30,4.0,3.0,1.0,7,6,,48.0,,,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,6.0,3.0,6.0,6.0,3.0,3.0,6.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,3.0,2.0,2.0
2023,2,49,40,4.0,3.0,2.0,9,3,,40.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,6.0,5.0,2.0,2.0
2023,1,40,40,6.0,1.0,,8,19,,48.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,7.0,4.0,
2023,1,31,30,5.0,3.0,1.0,7,6,,40.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,3.0,4.0,6.0,6.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,7.0,4.0,2.0
2023,1,38,30,5.0,1.0,,7,19,,48.0,,,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,1.0,6.0,6.0,2.0,1.0,,,2.0,5.0,5.0,5.0,2.0,8.0,4.0,
2023,1,45,40,6.0,1.0,,9,9,,52.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,1.0,6.0,6.0,1.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,6.0,2.0,
2023,1,38,30,5.0,3.0,1.0,7,3,,40.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,2.0,1.0,3.0,4.0,6.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,12.0,2.0,2.0
2023,1,53,50,5.0,3.0,1.0,9,7,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,3.0,5.0,4.0,2.0,5.0,5.0,1.0,2.0,,,2.0,5.0,5.0,5.0,4.0,10.0,2.0,2.0
2023,2,52,50,4.0,3.0,1.0,8,3,,40.0,,,3.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,1.0,7.0,7.0,7.0,2.0,2.0,,,2.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0
2023,2,72,60,2.0,3.0,2.0,9,17,,9.0,,,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,6.0,7.0,7.0,7.0,3.0,2.0,,,2.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0
2023,1,74,60,2.0,3.0,2.0,9,15,,9.0,,,7.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,3.0,7.0,7.0,7.0,4.0,1.0,,,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0
2023,2,71,60,2.0,3.0,2.0,9,15,,9.0,,,7.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,7.0,3.0,1.0,,,2.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0
2023,1,82,60,2.0,3.0,2.0,9,16,,9.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,2.0,7.0,7.0,7.0,3.0,1.0,,,2.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0
2023,2,71,60,2.0,3.0,2.0,9,15,,10.0,,,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,4.0,4.0,2.0,7.0,7.0,7.0,3.0,2.0,,,2.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0
2023,2,78,60,2.0,3.0,2.0,9,15,,9.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,4.0,7.0,7.0,7.0,4.0,1.0,,,2.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0
2023,1,72,60,3.0,3.0,2.0,9,15,,9.0,,,7.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,6.0,2.0,7.0,7.0,7.0,3.0,2.0,,,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0
2023,1,77,60,2.0,3.0,2.0,9,15,,9.0,,,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,6.0,1.0,7.0,7.0,7.0,3.0,2.0,,,2.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0
2023,1,36,30,4.0,3.0,1.0,8,3,,40.0,,,2.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,2.0,5.0,3.0,2.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,10.0,3.0,2.0
2023,2,80,60,2.0,3.0,2.0,9,15,,9.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,7.0,7.0,7.0,3.0,1.0,,,2.0,4.0,4.0,4.0,5.0,3.0,2.0,2.0
2023,1,46,40,4.0,3.0,3.0,9,6,2.0,40.0,,,7.0,5.0,2.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,3.0,2.0,,,2.0,5.0,5.0,5.0,5.0,30.0,3.0,2.0
2023,1,84,60,2.0,3.0,2.0,9,15,,10.0,,,7.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,7.0,7.0,7.0,7.0,4.0,1.0,,,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0
2023,1,31,30,5.0,3.0,1.0,8,9,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,4.0,4.0,4.0,5.0,7.0,7.0,1.0,2.0,,,2.0,5.0,5.0,5.0,4.0,3.0,2.0,2.0
2023,1,62,60,4.0,3.0,1.0,9,14,,40.0,1.0,10.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,1.0,,,2.0,4.0,4.0,4.0,4.0,6.0,1.0,2.0
2023,1,83,60,2.0,3.0,2.0,9,15,,9.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,4.0,7.0,7.0,7.0,4.0,2.0,,,2.0,3.0,2.0,3.0,5.0,5.0,1.0,2.0
2023,2,70,60,2.0,3.0,2.0,9,15,,9.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,4.0,4.0,5.0,6.0,7.0,6.0,4.0,2.0,,,2.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0
2023,1,71,60,2.0,1.0,,7,6,,24.0,,,5.0,5.0,3.0,6.0,2.0,7.0,7.0,5.0,7.0,4.0,7.0,6.0,5.0,3.0,4.0,4.0,6.0,7.0,4.0,1.0,,,2.0,4.0,4.0,4.0,2.0,50.0,2.0,
2023,1,73,60,2.0,3.0,2.0,9,15,,30.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0,2.0,6.0,6.0,2.0,2.0,,,2.0,4.0,3.0,3.0,4.0,10.0,2.0,2.0
2023,1,68,60,2.0,1.0,,7,19,,48.0,,,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,2.0,,,2.0,4.0,4.0,3.0,5.0,10.0,3.0,
2023,1,53,50,4.0,1.0,,8,7,,48.0,,,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,2.0,7.0,7.0,7.0,3.0,2.0,,,2.0,5.0,5.0,5.0,4.0,20.0,2.0,
2023,1,51,50,6.0,2.0,,7,19,,48.0,,,4.0,5.0,5.0,5.0,6.0,5.0,6.0,7.0,7.0,6.0,7.0,4.0,4.0,4.0,1.0,2.0,5.0,5.0,3.0,2.0,,,2.0,5.0,5.0,5.0,3.0,27.0,3.0,
2023,1,57,50,4.0,1.0,,7,19,,60.0,,,6.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,3.0,7.0,5.0,5.0,3.0,4.0,3.0,6.0,5.0,3.0,2.0,0.0,3.0,1.0,5.0,5.0,5.0,3.0,30.0,,
2023,2,72,60,4.0,3.0,2.0,9,16,,15.0,,,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,4.0,7.0,6.0,3.0,6.0,3.0,7.0,7.0,7.0,3.0,1.0,,,2.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0
2023,1,51,50,4.0,3.0,1.0,8,12,,48.0,,2.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,5.0,5.0,5.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,1.0,2.0,2.0
2023,2,79,60,1.0,3.0,2.0,9,15,,,,,7.0,6.0,4.0,6.0,3.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,2.0,5.0,3.0,7.0,7.0,7.0,3.0,2.0,,,2.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0
2023,2,87,60,1.0,3.0,2.0,9,17,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,2.0,6.0,3.0,7.0,7.0,7.0,4.0,1.0,,,2.0,4.0,4.0,4.0,4.0,7.0,2.0,2.0
2023,2,88,60,1.0,3.0,2.0,9,19,,,,,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,4.0,4.0,4.0,7.0,7.0,7.0,4.0,1.0,,,2.0,4.0,3.0,4.0,5.0,10.0,2.0,2.0
2023,2,75,60,1.0,3.0,2.0,9,17,,,,,7.0,7.0,2.0,7.0,4.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,3.0,3.0,2.0,7.0,7.0,7.0,4.0,1.0,,,2.0,3.0,4.0,3.0,5.0,3.0,2.0,2.0
2023,1,85,60,2.0,3.0,2.0,9,17,,,,,7.0,7.0,2.0,7.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,2.0,6.0,6.0,7.0,7.0,7.0,4.0,1.0,,,2.0,5.0,4.0,4.0,5.0,3.0,2.0,2.0
2023,2,76,60,1.0,3.0,2.0,9,17,,,,,7.0,7.0,1.0,6.0,4.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,6.0,1.0,1.0,7.0,7.0,7.0,3.0,2.0,,,2.0,4.0,3.0,4.0,5.0,2.0,2.0,2.0
2023,1,60,60,4.0,3.0,1.0,8,3,,40.0,,,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,6.0,2.0,6.0,2.0,7.0,7.0,7.0,3.0,2.0,,,2.0,5.0,5.0,5.0,2.0,10.0,2.0,2.0
2023,2,57,50,2.0,3.0,2.0,9,3,,40.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,7.0,7.0,2.0,6.0,2.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,,2.0,2.0
2023,2,86,60,1.0,3.0,2.0,9,15,,,,,7.0,7.0,3.0,6.0,3.0,6.0,6.0,6.0,6.0,3.0,7.0,7.0,3.0,3.0,3.0,7.0,7.0,7.0,4.0,1.0,,,2.0,4.0,4.0,4.0,6.0,8.0,2.0,2.0
2023,2,81,60,1.0,3.0,2.0,9,15,,,,,7.0,7.0,2.0,7.0,4.0,7.0,7.0,5.0,7.0,3.0,7.0,7.0,3.0,3.0,3.0,7.0,7.0,7.0,4.0,1.0,,,2.0,4.0,4.0,5.0,5.0,1.0,2.0,2.0
2023,2,68,60,2.0,3.0,2.0,9,17,,,,,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,6.0,3.0,2.0,7.0,7.0,7.0,3.0,1.0,,,2.0,4.0,4.0,5.0,5.0,3.0,2.0,2.0
2023,1,73,60,2.0,1.0,,8,8,,50.0,,,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,7.0,6.0,7.0,1.0,1.0,1.0,6.0,5.0,3.0,1.0,,,2.0,5.0,4.0,4.0,3.0,50.0,3.0,
2023,1,70,60,2.0,3.0,1.0,9,12,,44.0,,,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,6.0,2.0,6.0,7.0,7.0,7.0,7.0,2.0,1.0,,,2.0,5.0,5.0,4.0,2.0,16.0,2.0,2.0
2023,2,77,60,1.0,3.0,2.0,9,15,,,,,7.0,7.0,2.0,6.0,2.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,3.0,3.0,5.0,7.0,7.0,7.0,4.0,1.0,,,2.0,5.0,5.0,4.0,5.0,10.0,2.0,2.0
2023,2,64,60,2.0,1.0,,7,3,,36.0,,,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,1.0,6.0,5.0,2.0,6.0,6.0,3.0,2.0,,,2.0,5.0,5.0,5.0,2.0,15.0,4.0,
2023,2,71,60,1.0,3.0,2.0,9,17,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,,4.0,2.0
2023,1,86,60,2.0,3.0,2.0,9,17,2.0,9.0,,,7.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,,,2.0,5.0,5.0,5.0,2.0,,2.0,2.0
2023,1,82,60,2.0,3.0,2.0,9,15,,6.0,,,7.0,7.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,,2.0,2.0
2023,2,75,60,1.0,3.0,2.0,9,17,,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,3.0,5.0,2.0,2.0
2023,2,78,60,2.0,3.0,1.0,9,15,,9.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,1.0,6.0,5.0,7.0,7.0,7.0,2.0,1.0,,,2.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0
2023,2,84,60,2.0,3.0,1.0,9,15,,9.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,3.0,5.0,6.0,7.0,7.0,7.0,3.0,1.0,,,2.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0
2023,2,79,60,2.0,3.0,1.0,9,17,,9.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,7.0,7.0,7.0,3.0,1.0,,,2.0,4.0,2.0,4.0,2.0,3.0,1.0,2.0
2023,2,76,60,1.0,3.0,1.0,9,15,,9.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,2.0,6.0,6.0,7.0,7.0,7.0,3.0,1.0,,,2.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0
2023,2,73,60,2.0,3.0,1.0,9,17,,9.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,3.0,6.0,7.0,7.0,7.0,7.0,4.0,1.0,,,2.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0
2023,2,73,60,2.0,3.0,1.0,9,15,,9.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,7.0,7.0,7.0,7.0,3.0,1.0,,,7.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0
2023,1,76,60,2.0,3.0,1.0,9,17,,9.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,2.0,6.0,6.0,7.0,7.0,7.0,3.0,1.0,,,2.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0
2023,2,67,60,2.0,3.0,1.0,9,17,,9.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,7.0,7.0,7.0,7.0,4.0,1.0,,,2.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0
